SourceId,HypothesisId,Annotation,Text
6895,6895-1a,"[u'Knowledge sharing with customers', u'business unit [BU] performance', u'Knowledge sharing with channel partners', u'business unit [BU] performance', u'Process coupling with customers', u'business unit [BU] performance']",Knowledge sharing with customers positively affects business unit [BU]performance.
6895,6895-1b,"[u'Knowledge sharing with channel partners', u'business unit [BU] performance', u'Process coupling with customers', u'business unit [BU] performance', u'Process coupling with channel partners ', u'business unit [BU] performance']",Knowledge sharing with channel partners positively affects business unit [BU] performance.
6895,6895-2a,"[u'Process coupling with customers', u'business unit [BU] performance', u'Process coupling with channel partners ', u'business unit [BU] performance', u'Information system [IS] integration', u'process coupling with customers']",Process coupling with customers positively affects business unit [BU] performance.
6895,6895-2b,"[u'Process coupling with channel partners ', u'business unit [BU] performance', u'Information system [IS] integration', u'process coupling with customers', u'Information system [IS] integration', u'process coupling with channel partners']",Process coupling with channel partners positively affects business unit [BU] performance.
6895,6895-3a,"[u'Information system [IS] integration', u'process coupling with customers', u'Information system [IS] integration', u'process coupling with channel partners', u'Information system [IS] integration', u'knowledge sharing with customers']",Information system [IS] integration positively affects process coupling with customers.
6895,6895-3b,"[u'Information system [IS] integration', u'process coupling with channel partners', u'Information system [IS] integration', u'knowledge sharing with customers', u'Information system [IS] integration', u'knowledge sharing with channel partners']",Information system [IS] integration positively affects process coupling with channel partners.
6895,6895-4a,"[u'Information system [IS] integration', u'knowledge sharing with customers', u'Information system [IS] integration', u'knowledge sharing with channel partners', u'Information system [IS] flexibility', u'IS integration with customers']",Information system [IS] integration positively affects knowledge sharing with customers.
6895,6895-4b,"[u'Information system [IS] integration', u'knowledge sharing with channel partners', u'Information system [IS] flexibility', u'IS integration with customers', u'Information system [IS] flexibility', u'IS integration with channel partners']",Information system [IS] integration positively affects knowledge sharing with channel partners.
6895,6895-5a,"[u'Information system [IS] flexibility', u'IS integration with customers', u'Information system [IS] flexibility', u'IS integration with channel partners', u'Increased vividness in product presentations', u'perceived diagnosticity']",Information system [IS] flexibility positively affects IS integration with customers.
6895,6895-5b,"[u'Information system [IS] flexibility', u'IS integration with channel partners', u'Increased vividness in product presentations', u'perceived diagnosticity']",Information system [IS] flexibility positively affects IS integration with channel partners.
6896,6896-1,"[u'Increased vividness in product presentations', u'perceived diagnosticity']",Increased vividness in product presentations enhances perceived diagnosticity.
6896,6896-2,"[u'Increased vividness in product presentations', u'consumers\u2019 perceptions of the compatibility of online shopping with in-store shopping']",Increased vividness in product presentations enhances consumers’ perceptions of the compatibility of online shopping with in-store shopping.
6896,6896-3,"[u'Increased interactivity in product presentations', u'perceived diagnosticity']",Increased interactivity in product presentations enhances perceived diagnosticity.
6896,6896-4,"[u'Increased interactivity in product presentations', u'consumers\u2019 perceptions of the compatibility of online shopping with in-store shopping']",Increased interactivity in product presentations enhances consumers’ perceptions of the compatibility of online shopping with in-store shopping.
6896,6896-5,"[u'Increased vividness in product presentations', u'consumers\u2019 shopping enjoyment']",Increased vividness in product presentations enhances consumers’ shopping enjoyment.
6896,6896-6,"[u'interactivity in product presentations', u'consumers\u2019 shopping enjoyment']",Increased interactivity in product presentations enhances consumers’ shopping enjoyment.
6896,6896-7,"[u'Perceived diagnosticity', u'consumers\u2019 attitudes toward shopping at a website', u'perceptions of the compatibility of online shopping with in-store shopping', u'consumers\u2019 attitudes toward shopping at a website', u'Shopping enjoyment']",Perceived diagnosticity positively affects consumers’ attitudes toward shopping at a website.
6896,6896-8,"[u'perceptions of the compatibility of online shopping with in-store shopping', u'consumers\u2019 attitudes toward shopping at a website', u'Shopping enjoyment', u'consumer attitudes toward shopping at a website.', u'Consumers\u2019 attitudes toward shopping at a website', u'intentions to return to the website']",Consumers’ perceptions of the compatibility of online shopping with in-store shopping positively affect consumers’ attitudes toward shopping at a website.
6896,6896-9,"[u'Shopping enjoyment', u'consumer attitudes toward shopping at a website.', u'Consumers\u2019 attitudes toward shopping at a website', u'intentions to return to the website', u'Perceived diagnosticity', u'attitudes toward products']",Shopping enjoyment positively affects
6896,6896-0,"[u'Consumers\u2019 attitudes toward shopping at a website', u'intentions to return to the website', u'Perceived diagnosticity', u'attitudes toward products', u'attitudes toward products', u'intentions to purchase the products from the website']",Consumers’ attitudes toward shopping at a website positively affect their intentions to return to the website.
6896,6896-1,"[u'Perceived diagnosticity', u'attitudes toward products', u'attitudes toward products', u'intentions to purchase the products from the website', u'attitudes toward shopping at a website', u'intentions to purchase the products from the website']",Perceived diagnosticity influences consumers’ attitudes toward products.
6896,6896-2,"[u'attitudes toward products', u'intentions to purchase the products from the website', u'attitudes toward shopping at a website', u'intentions to purchase the products from the website', u'Breadth ', u'familiarity ', u'delay ', u' overall performance of a user']",Consumers’ attitudes toward products positively affect their intentions to purchase the products from a website.
6896,6896-3,"[u'attitudes toward shopping at a website', u'intentions to purchase the products from the website', u'Breadth ', u'familiarity ', u'delay ', u' overall performance of a user']",Consumers’ attitudes toward shopping at a website positively influence their intentions to purchase the products from the website.
6910,6910-1,"[u'Breadth ', u'familiarity ', u'delay ', u' overall performance of a user']",Breadth and familiarity will dampen the total cost of delay on overall performance of a user in a set of search tasks.
6910,6910-2,"[u'Familiarity ', u'breadth ', u'delay on behavioral intentions', u'attitudes']","Familiarity and breadth will dampen the negative effect of delay on behavioral intentions, but this relationship will be mediated by attitudes."
6911,6911-1,"[u'perceived Internet privacy risk', u'willingness to provide personal information to transact on the internet', u'perceived Internet privacy risk', u'Internet privacy concerns', u'Internet privacy concerns', u'willingness to provide personal information to transact on the internet']",A higher level of perceived Internet privacy risk is related to a lower level of willingness to provide personal information to transact on the Internet.
6911,6911-2,"[u'perceived Internet privacy risk', u'Internet privacy concerns', u'Internet privacy concerns', u'willingness to provide personal information to transact on the internet', u'Internet trust', u'willingness to provide personal information to transact on the internet']",A higher level of perceived Internet privacy risk is related to a higher level of Internet privacy concerns.
6911,6911-3,"[u'Internet privacy concerns', u'willingness to provide personal information to transact on the internet', u'Internet trust', u'willingness to provide personal information to transact on the internet', u'perceived Internet privacy risk', u'Internet trust']",A higher level of Internet privacy concerns is related to a lower level of willingness to provide personal information to transact on the Internet.
6911,6911-4,"[u'Internet trust', u'willingness to provide personal information to transact on the internet', u'perceived Internet privacy risk', u'Internet trust', u'personal Internet interest', u'willingness to provide personal information to transact on the internet']",A higher level of Internet trust is related to a higher level of willingness to provide personal information to transact on the Internet.
6911,6911-5,"[u'perceived Internet privacy risk', u'Internet trust', u'personal Internet interest', u'willingness to provide personal information to transact on the internet', u'perceived usefulness', u'[PU]', u'adoption intention']",A lower level of perceived Internet privacy risk is related to a higher level of Internet trust.
6911,6911-6,"[u'personal Internet interest', u'willingness to provide personal information to transact on the internet', u'perceived usefulness', u'[PU]', u'adoption intention']",A higher level of personal Internet interest is related to a higher level of willingness to provide personal information to transact on the Internet.
6912,6912-1,"[u'perceived usefulness', u'[PU]', u'adoption intention', u'perceived ease of use', u'[PEU]', u'adoption intention']",Perceived usefulness [PU] will have a direct positive influence on adoption intention.
6912,6912-2a,"[u'perceived ease of use', u'[PEU]', u'adoption intention', u'perceived ease of use', u'[PEU]', u'perceived usefulness']",Perceived ease of use [PEU] will positively affect adoption intention.
6912,6912-2b,"[u'perceived ease of use', u'[PEU]', u'perceived usefulness', u'Perceived service availability', u'[PSA]', u'perceived usefulness']",Perceived ease of use [PEU] will positively affect perceived usefulness.
6912,6912-3a,"[u'Perceived service availability', u'[PSA]', u'perceived usefulness', u'Perceived service availability', u'[PSA]', u'perceived ease of use', u'[PEU]']",Perceived service availability [PSA] will have a positive influence on perceived usefulness.
6912,6912-3b,"[u'Perceived service availability', u'[PSA]', u'perceived ease of use', u'[PEU]', u'Perceived monetary value ', u'[PMV] ', u'adoption intention']",Perceived service availability [PSA] will have a positive influence on perceived ease of use [PEU] .
6912,6912-4,"[u'Perceived monetary value ', u'[PMV] ', u'adoption intention', u'Perceived enjoyment ', u'[PENJ]', u'adoption intention']",Perceived monetary value [PMV] will have a positive influence on adoption intention.
6912,6912-5a,"[u'Perceived enjoyment ', u'[PENJ]', u'adoption intention', u'Perceived enjoyment ', u'[PENJ]', u'perceived usefulness', u'[PU]']",Perceived enjoyment [PENJ] will have a positive influence on adoption intention.
6912,6912-5b,"[u'Perceived enjoyment ', u'[PENJ]', u'perceived usefulness', u'[PU]', u'Perceived enjoyment ', u'[PENJ]', u'perceived ease of use', u'[PEU]']",Perceived enjoyment [PENJ] will positively influence perceived usefulness [PU].
6912,6912-5c,"[u'Perceived enjoyment ', u'[PENJ]', u'perceived ease of use', u'[PEU]', u'Need for uniqueness', u'[NU] ', u'adoption intention']",Perceived enjoyment [PENJ] will positively influence perceived ease of use [PEU].
6912,6912-6a,"[u'Need for uniqueness', u'[NU] ', u'adoption intention', u'Need for uniqueness', u'[NU] ', u'perceived usefulness', u'[PU]']",Need for uniqueness [NU] will have a direct positive influence on adoption intention.
6912,6912-6b,"[u'Need for uniqueness', u'[NU] ', u'perceived usefulness', u'[PU]', u'Social influence', u'[SI]', u'adoption intention']",Need for uniqueness [NU] will have a direct positive influence on perceived usefulness [PU].
6912,6912-7a,"[u'Social influence', u'[SI]', u'adoption intention', u'Social influence', u'[SI]', u'perceived usefulness', u'[PU]']",Social influence [SI] will have a direct positive influence on adoption intention.
6912,6912-7b,"[u'Social influence', u'[SI]', u'perceived usefulness', u'[PU]', u'Men ', u'women ', u'adopt multipurpose information appliances']",Social influence [SI] will have a direct positive influence on perceived usefulness [PU].
6912,6912-8,"[u'Men ', u'women ', u'adopt multipurpose information appliances', u'Younger persons', u'older persons', u'adopt multipurpose information appliances']",Men are more likely than women to adopt multipurpose information appliances.
6912,6912-9,"[u'Younger persons', u'older persons', u'adopt multipurpose information appliances', u'NPD functional competencies ', u'competitive advantage']",Younger persons are more likely than older persons to adopt multipurpose information appliances.
6913,6913-1a,"[u'NPD functional competencies ', u'competitive advantage']",Superior NPD functional competencies positively influence competitive advantage in NPD.
6913,6913-1a,"[u'NPD dynamic capabilities', u'NPD functional competencies']",
6913,6913-1a,"[u'NPD dynamic capabilities', u'NPD functional competencies']",
6913,6913-1a,"[u'NPD dynamic capabilities', u'NPD functional competencies']",
6913,6913-1a,"[u'NPD dynamic capabilities', u'NPD functional competencies']",
6913,6913-1b,"[u'NPD dynamic capabilities', u'NPD functional competencies']",NPD dynamic capabilities positively influence superior NPD functional competencies.
6913,6913-1b,"[u'IT leveraging competence in NPD', u'NPD dynamic capabilities']",
6913,6913-1b,"[u'IT leveraging competence in NPD', u'NPD dynamic capabilities']",
6913,6913-1b,"[u'IT leveraging competence in NPD', u'NPD dynamic capabilities']",
6913,6913-1b,"[u'IT leveraging competence in NPD', u'NPD dynamic capabilities']",
6913,6913-2,"[u'IT leveraging competence in NPD', u'NPD dynamic capabilities']",IT leveraging competence in NPD positively influences NPD dynamic capabilities.
6913,6913-2,"[u'NPD dynamic capabilities', u'NPD functional competencies', u'IT leveraging competence', u'competitive advantage ']",
6913,6913-2,"[u'NPD dynamic capabilities', u'NPD functional competencies', u'IT leveraging competence', u'competitive advantage ']",
6913,6913-2,"[u'NPD dynamic capabilities', u'NPD functional competencies', u'IT leveraging competence', u'competitive advantage ']",
6913,6913-2,"[u'NPD dynamic capabilities', u'NPD functional competencies', u'IT leveraging competence', u'competitive advantage ']",
6913,6913-3,"[u'NPD dynamic capabilities', u'NPD functional competencies', u'IT leveraging competence', u'competitive advantage ']",NPD capabilities (NPD dynamic capabilities and NPD functional competencies) mediate the impact of IT leveraging competence on competitive advantage in NPD.
6913,6913-3,"[u'IT leveraging competence in NPD', u'dynamic capabilities', u'environmental turbulence.']",
6913,6913-3,"[u'IT leveraging competence in NPD', u'dynamic capabilities', u'environmental turbulence.']",
6913,6913-3,"[u'IT leveraging competence in NPD', u'dynamic capabilities', u'environmental turbulence.']",
6913,6913-3,"[u'IT leveraging competence in NPD', u'dynamic capabilities', u'environmental turbulence.']",
6913,6913-4,"[u'IT leveraging competence in NPD', u'dynamic capabilities', u'environmental turbulence.']",The positive relationship between IT leveraging competence in NPD and dynamic capabilities is positively moderated (reinforced) by environmental turbulence.
6913,6913-4,"[u'NPD functional competencies', u'competitive advantage', u'environmental turbulence']",
6913,6913-4,"[u'NPD functional competencies', u'competitive advantage', u'environmental turbulence']",
6913,6913-4,"[u'NPD functional competencies', u'competitive advantage', u'environmental turbulence']",
6913,6913-4,"[u'NPD functional competencies', u'competitive advantage', u'environmental turbulence']",
6913,6913-5a,"[u'NPD functional competencies', u'competitive advantage', u'environmental turbulence']",The relationship between NPD functional competencies and competitive advantage in NPD is negatively moderated (attenuated) by environmental turbulence.
6913,6913-5a,"[u'dynamic capabilities', u'functional competencies', u'environmental turbulence']",
6913,6913-5a,"[u'dynamic capabilities', u'functional competencies', u'environmental turbulence']",
6913,6913-5a,"[u'dynamic capabilities', u'functional competencies', u'environmental turbulence']",
6913,6913-5a,"[u'dynamic capabilities', u'functional competencies', u'environmental turbulence']",
6913,6913-5b,"[u'dynamic capabilities', u'functional competencies', u'environmental turbulence']",The relationship between dynamic capabilities and functional competencies in NPD is positively moderated (reinforced) by environmental turbulence.
6913,6913-5b,"[u'Displaying trust-assuring arguments ', u'claim only', u'consumers\u2019 trusting belief', u'trust-assuring arguments does']",
6913,6913-5b,"[u'Displaying trust-assuring arguments ', u'claim only', u'consumers\u2019 trusting belief', u'trust-assuring arguments does']",
6913,6913-5b,"[u'Displaying trust-assuring arguments ', u'claim only', u'consumers\u2019 trusting belief', u'trust-assuring arguments does']",
6915,6915-1a,"[u'Displaying trust-assuring arguments ', u'claim only', u'consumers\u2019 trusting belief', u'trust-assuring arguments does']",Displaying trust-assuring arguments that consist of claim only produces higher consumers’ trusting belief in an Internet store than not displaying any trust-assuring arguments does.
6915,6915-1b,"[u'Displaying trust-assuring arguments', u'claim plus data ', u'consumers\u2019 trusting belief', u'trust-assuring arguments']",Displaying trust-assuring arguments that consist of claim plus data produces higher consumers’ trusting belief in an Internet store than not displaying any trust-assuring arguments does.
6915,6915-1c,"[u'Displaying trust-assuring arguments', u'claim plus data and backing', u'higher consumers\u2019 trusting belief', u'trust-assuring arguments']",Displaying trust-assuring arguments that consist of claim plus data and backing produces higher consumers’ trusting belief in an Internet store than not displaying any trust-assuring arguments does.
6915,6915-2a,"[u'Displaying trust-assuring arguments', u'claim plus data and backing', u'consumers\u2019 trusting belief', u'displaying trust-assuring arguments', u'claim only']",Displaying trust-assuring arguments that consist of claim plus data and backing produces higher consumers’ trusting belief in an Internet store than displaying trust-assuring arguments that consist of claim only does.
6915,6915-2b,"[u'trust-assuring arguments', u'claim plus data and backing', u'consumers\u2019 trusting belief', u'trust-assuring arguments', u'claim plus data']",Displaying trust-assuring arguments that consist of claim plus data and backing produces higher consumers’ trusting belief in an Internet store than displaying trust-assuring arguments that consist of claim plus data does does.
6916,6916-1a,"[u'intensity of the knowledge transfer portfolio selected', u'when the source and recipient work in different units', u'when they work in the same unit', u'use of directions in the knowledge transfer portfolio selected', u'when the source and recipient work in different units', u'when they work in the same unit']",The intensity of the knowledge transfer portfolio selected will be higher when the source and recipient work in different units than when they work in the same unit.
6916,6916-1b,"[u'use of directions in the knowledge transfer portfolio selected', u'when the source and recipient work in different units', u'when they work in the same unit', u'intensity of the knowledge transfer portfolio selected', u'when the source and recipient are in a hierarchical relationship', u'when they are not']",The use of directions in the knowledge transfer portfolio selected will be higher when the source and recipient work in different units than when they work in the same unit.
6916,6916-2a,"[u'intensity of the knowledge transfer portfolio selected', u'when the source and recipient are in a hierarchical relationship', u'when they are not', u'use of directions in the knowledge transfer portfolio selected', u'when the source and recipient are in a hierarchical relationship', u'when they are not']",The intensity of the knowledge transfer portfolio selected will be higher when the source and recipient are in a hierarchical relationship than when they are not.
6916,6916-2b,"[u'use of directions in the knowledge transfer portfolio selected', u'when the source and recipient are in a hierarchical relationship', u'when they are not', u'intensity of the knowledge transfer portfolio selected', u'the closer the source and recipient']",The use of directions in the knowledge transfer portfolio selected will be higher when the source and recipient are in a hierarchical relationship than when they are not.
6916,6916-3a,"[u'intensity of the knowledge transfer portfolio selected', u'the closer the source and recipient', u'use of directions in the knowledge transfer portfolio selected', u'the closer the source and recipient']",The intensity of the knowledge transfer portfolio selected will be higher the closer the source and recipient.
6916,6916-3b,"[u'use of directions in the knowledge transfer portfolio selected', u'the closer the source and recipient', u'intensity of the knowledge transfer portfolio selected by the source', u'performance improvement of the recipient']",The use of directions in the knowledge transfer portfolio selected will be lower the closer the source and recipient.
6916,6916-4,"[u'intensity of the knowledge transfer portfolio selected by the source', u'performance improvement of the recipient', u'use of directions in the knowledge transfer portfolio by the source', u'performance improvement of the recipient']","The higher the intensity of the knowledge transfer portfolio selected by the source, the greater will be the performance improvement of the recipient."
6916,6916-5,"[u'use of directions in the knowledge transfer portfolio by the source', u'performance improvement of the recipient', u'intensity of the knowledge transfer portfolio', u'composition of the knowledge transfer portfolio', u'performance improvement of the recipient', u'intensity', u'greater use of directions', u'intensity', u'use of routines']","The greater the use of directions in the knowledge transfer portfolio by the source, the greater will be the performance improvement of the recipient."
6916,6916-6,"[u'intensity of the knowledge transfer portfolio', u'composition of the knowledge transfer portfolio', u'performance improvement of the recipient', u'intensity', u'greater use of directions', u'intensity', u'use of routines']","The intensity of the knowledge transfer portfolio interacts with the composition of the knowledge transfer portfolio to affect the performance improvement of the recipient, such that at a lower intensity a portfolio with a greater use of directions will be more effective, while at a higher intensity a portfolio with a greater use of routines will be more effective."
6917,6917-1,"[u'perceived information quality', u'control transparency ', u'control transparency', u'perceived information quality', u'outcome feedback ']","In an electronic I-O exchange, perceived information quality will be higher when control transparency is high than when control transparency is low."
6917,6917-2,"[u'control transparency', u'perceived information quality', u'outcome feedback ', u' perceived information quality', u'trusting beliefs ']","In an electronic I-O exchange with highcontrol transparency, perceived information quality will be higher when outcome feedback is high than when outcome feedback is low."
6917,6917-3,"[u' perceived information quality', u'trusting beliefs ', u'perceived information quality', u'perceived risk ', u'perceived risk', u'intention to use ']","In an electronic I-O exchange, perceived information quality will positively influence trusting beliefs in the exchange provider."
6917,6917-4,"[u'perceived information quality', u'perceived risk ', u'perceived risk', u'intention to use ', u'trusting beliefs ', u'intention to use ']","In an electronic I-O exchange, perceived information quality will negatively influence perceived risk of the data exchange."
6917,6917-5,"[u'perceived risk', u'intention to use ', u'trusting beliefs ', u'intention to use ', u'trusting beliefs', u'perceived risk']","In an electronic I-O exchange, perceived risk will negatively influence intention to use a data exchange."
6917,6917-6,"[u'trusting beliefs ', u'intention to use ', u'trusting beliefs', u'perceived risk', u'perceived information quality', u'intention to use', u'trusting beliefs', u'perceived risk']","In an electronic I-O exchange, trusting beliefs will positively influence intention to use a data exchange."
6917,6917-7,"[u'trusting beliefs', u'perceived risk', u'perceived information quality', u'intention to use', u'trusting beliefs', u'perceived risk']","In an electronic I-O exchange, trusting beliefs will negatively influence perceived risk."
6917,6917-8,"[u'perceived information quality', u'intention to use', u'trusting beliefs', u'perceived risk', u'seller\u2019s benevolence', u'price premiums']","In an electronic I-O exchange, the effects of perceived information quality on intention to use will be mediated by trusting beliefs and perceived risk."
6918,6918-1,"[u'seller\u2019s benevolence', u'price premiums', u'Seller\u2019s credibility ', u'price premiums', u'Outstanding benevolence comments', u'seller\u2019s benevolence']",A seller’s benevolence positively influences price premiums in online marketplaces.
6918,6918-2,"[u'Seller\u2019s credibility ', u'price premiums', u'Outstanding benevolence comments', u'seller\u2019s benevolence', u'Abysmal benevolence comments', u'seller\u2019s benevolence']",Seller’s credibility positively influences price premiums in online marketplaces.
6918,6918-3a,"[u'Outstanding benevolence comments', u'seller\u2019s benevolence', u'Abysmal benevolence comments', u'seller\u2019s benevolence', u'Outstanding credibility text comments', u'credibility']",Outstanding benevolence comments positively influence a buyer’s belief in a seller’s benevolence.
6918,6918-3b,"[u'Abysmal benevolence comments', u'seller\u2019s benevolence', u'Outstanding credibility text comments', u'credibility', u'Abysmal credibility text comments', u'buyer\u2019s belief in a seller\u2019s credibility']",Abysmal benevolence comments negatively influence a buyer’s belief in a seller’s benevolence.
6918,6918-4a,"[u'Outstanding credibility text comments', u'credibility', u'Abysmal credibility text comments', u'buyer\u2019s belief in a seller\u2019s credibility', u'provision of recommendations by a website ', u'perceived usefulness']",Outstanding credibility text comments positively influence a buyer’s belief in a seller’s credibility.
6918,6918-4b,"[u'Abysmal credibility text comments', u'buyer\u2019s belief in a seller\u2019s credibility', u'provision of recommendations by a website ', u'perceived usefulness', u'provision of consumer reviews by a website', u'perceived usefulness']",Abysmal credibility text comments negatively influence a buyer’s belief in a seller’s credibility.
6919,6919-1,"[u'provision of recommendations by a website ', u'perceived usefulness', u'provision of consumer reviews by a website', u'perceived usefulness', u'provision of recommendations by a website', u'social presence']",Support for provision of recommendations by a website will increase the perceived usefulness of the website.
6919,6919-2,"[u'provision of consumer reviews by a website', u'perceived usefulness', u'provision of recommendations by a website', u'social presence', u'provision of consumer reviews', u'social presence']",Support for provision of consumer reviews by a website will increase the perceived usefulness of the website.
6919,6919-3,"[u'provision of recommendations by a website', u'social presence', u'provision of consumer reviews', u'social presence']",Support for provision of recommendations by a website will increase the social presence of the website.
6919,6919-4,"[u'provision of consumer reviews', u'social presence', u'project uncertainty', u'residual performance risk']",Support for provision of consumer reviews by a website will increase the social presence of the website.
6924,6924-1,"[u'project uncertainty', u'residual performance risk']",Higher levels of project uncertainty will lead to higher levels of residual performance risk.
6924,6924-1,"[u'project uncertainty', u'project performance']",
6924,6924-1,"[u'project uncertainty', u'project performance']",
6924,6924-1,"[u'project uncertainty', u'project performance']",
6924,6924-2,"[u'project uncertainty', u'project performance']",Higher levels of project uncertainty will directly lead to lower levels of project performance.
6924,6924-2,"[u'residual performance risk', u'project performance']",
6924,6924-2,"[u'residual performance risk', u'project performance']",
6924,6924-2,"[u'residual performance risk', u'project performance']",
6924,6924-2,"[u'residual performance risk', u'project performance']",
6924,6924-3,"[u'residual performance risk', u'project performance']",Higher levels of residual performance risk will lead to lower levels of project performance.
6924,6924-4,"[u'vertical coordination', u'residual performance risk', u'vertical coordination', u'project uncertainty']",Higher levels of vertical coordination will lead to lower levels of residual performance risk.
6924,6924-5,"[u'vertical coordination', u'project uncertainty']",Higher levels of vertical coordination will lead to lower levels of project uncertainty.
6924,6924-5,"[u'horizontal coordination', u'residual performance risk']",
6924,6924-5,"[u'horizontal coordination', u'residual performance risk']",
6924,6924-5,"[u'horizontal coordination', u'residual performance risk', u'horizontal coordination', u'project performance']",
6924,6924-6,"[u'horizontal coordination', u'residual performance risk', u'horizontal coordination', u'project performance']",Higher levels of horizontal coordination will lead to lower levels of residual performance risk.
6924,6924-7,"[u'horizontal coordination', u'project performance']",Higher levels of horizontal coordination will directly lead to higher levels of project performance.
6924,6924-8,"[u'vertical', u'horizontal coordination', u'project performance']",Higher levels of both vertical and horizontal coordination will lead to higher levels of project performance.
6924,6924-8,"[u'top management support ', u'user satisfaction']",
6929,6929-1a,"[u'top management support ', u'user satisfaction', u'top management support ', u'organizational impact', u'top management support ', u'IS effectiveness.']",Greater top management support will result in greater user satisfaction.
6929,6929-1b,"[u'top management support ', u'organizational impact', u'top management support ', u'IS effectiveness.', u'consultant effectiveness', u'user satisfaction']",Greater top management support will result in greater organizational impact.
6929,6929-1c,"[u'top management support ', u'IS effectiveness.', u'consultant effectiveness', u'user satisfaction', u'consultant effectiveness ', u'organizational impact']",Greater top management support will result in greater overall IS effectiveness.
6929,6929-2a,"[u'consultant effectiveness', u'user satisfaction', u'consultant effectiveness ', u'organizational impact', u'consultant effectiveness', u'IS effectiveness']",Greater consultant effectiveness will result in greater user satisfaction.
6929,6929-2b,"[u'consultant effectiveness ', u'organizational impact', u'consultant effectiveness', u'IS effectiveness', u'vendor support', u'user satisfaction']",Greater consultant effectiveness will result in greater organizational impact.
6929,6929-2c,"[u'consultant effectiveness', u'IS effectiveness', u'vendor support', u'user satisfaction', u'Greater vendor support', u'organizational impact']",Greater consultant effectiveness will result in greater overall IS effectiveness.
6929,6929-3a,"[u'vendor support', u'user satisfaction', u'Greater vendor support', u'organizational impact', u'Greater vendor support', u'IS effectiveness']",Greater vendor support will result in greater user satisfaction.
6929,6929-3b,"[u'Greater vendor support', u'organizational impact', u'Greater vendor support', u'IS effectiveness', u'multiple question problem formulation', u'ideas of higher quality', u'single question formulation.']",Greater vendor support will result in greater organizational impact.
6929,6929-3c,"[u'Greater vendor support', u'IS effectiveness', u'multiple question problem formulation', u'ideas of higher quality', u'single question formulation.']",Greater vendor support will result in greater overall IS effectiveness.
6931,6931-1,"[u'multiple question problem formulation', u'ideas of higher quality', u'single question formulation.']",The multiple question problem formulation will stimulate groups to produce more ideas of higher quality than the single question formulation.
6934,6934-1,"[u' performance', u'behavior modeling group', u'other groups', u'neartransfer tasks.']",There will be no difference in performance between the behavior modeling group and all other groups in neartransfer tasks.
6934,6934-2,"[u'performance', u' behavior modeling group', u'other groups', u'far-transfer tasks']",There will be no difference in performance between the behavior modeling group and all other groups in fartransfer tasks.
6934,6934-3,"[u'performance', u'behavior modeling group', u'other training groups', u'sections of the comprehension test']",There will be no difference in performance between the behavior modeling group and all other groups on all sections of the comprehension test.
6934,6934-4,"[u'end-user satisfaction', u'exploratory-based training group', u'instruction-based training group', u'end-user satisfaction', u'behavior modeling group', u'other training groups']",There will he no difference in end-user satisfaction between the exploratory-based training group and the instruction-based training group.
6934,6934-5,"[u'end-user satisfaction', u'behavior modeling group', u'other training groups', u'organic (mechanistic) decisionmaking', u'decentralized (centralized) systems development governance']",There will be no difference in end-user satisfaction between the behavior modeling group and all other training groups.
6936,6936-1,"[u'organic (mechanistic) decisionmaking', u'decentralized (centralized) systems development governance', u' high (low) business unit autonomy', u'decentralized (centralized) systems development governance', u'differentiation (low cost) competitive strategy', u'decentralized (centralized) systems development governance']",Business units with organic (mechanistic) decisionmaking are more likely to have decentralized (centralized) systems development governance.
6936,6936-2,"[u' high (low) business unit autonomy', u'decentralized (centralized) systems development governance', u'differentiation (low cost) competitive strategy', u'decentralized (centralized) systems development governance', u'unstable (stable) industry environment', u'decentralized (centralized) systems development governance']",Business units with high (low) business unit autonomy are more likely to have decentralized (centralized) systems development governance.
6936,6936-3,"[u'differentiation (low cost) competitive strategy', u'decentralized (centralized) systems development governance', u'unstable (stable) industry environment', u'decentralized (centralized) systems development governance', u'intensive (long-linked) type of workflow', u'decentralized (centralized) systems development governance']",Business units with a differentiation (low cost) competitive strategy are more likely to have decentralized (centralized) systems development governance.
6936,6936-4,"[u'unstable (stable) industry environment', u'decentralized (centralized) systems development governance', u'intensive (long-linked) type of workflow', u'decentralized (centralized) systems development governance', u'information intensity', u'decentralized (centralized) systems development governance.']",Business units with an unstable (stable) industry environment are more likely to have decentralized (centralized) systems development governance.
6936,6936-5,"[u'intensive (long-linked) type of workflow', u'decentralized (centralized) systems development governance', u'information intensity', u'decentralized (centralized) systems development governance.']",Business units with an intensive (long-linked) type of workflow are more likely to have decentralized (centralized) systems development governance.
6936,6936-6,"[u'information intensity', u'decentralized (centralized) systems development governance.']",Business units with high (low) information intensity are more likely to have decentralized (centralized) systems development governance.
6938,6938-1,"[u'technological unpredictability', u'buyer-supplier cooperation', u""assembler's switching costs"", u'ownership participation', u'cooperation ']","Greater the technological unpredictability associated with the component exchanged between the buyer and its supplier, lesser the buyer-supplier cooperation."
6938,6938-2a,"[u""assembler's switching costs"", u'ownership participation', u'cooperation ', u'expectation of continuity', u'cooperation']","Higher the assembler's switching costs and higher its ownership participation, greater the cooperation between the two firms."
6938,6938-2a,"[u'expectation of continuity', u'cooperation', u' compatibility in goals and priorities', u'perception of fairness', u'interorganizational cooperation']","Higher the expectation of continuity, greater the cooperation between the buyer and its supplier."
